#{"t_start": 1675253663.264168, "env_id": null}
r,l,t
-97.3,61,374.136886
-99.488889,49,374.356497
-102.188889,55,374.601769
-99.322222,47,374.814584
-100.377778,70,375.126939
-100.788889,54,375.361823
-105.166667,77,375.714848
-99.877778,59,375.979192
-103.48,103,376.434615
-107.814644,85,376.812855
-98.551111,63,377.096356
-103.353333,84,377.472396
-98.891111,66,377.765445
-98.455556,71,378.087393
-104.066667,71,378.404981
-98.255556,54,378.647232
-101.7,63,378.930733
-101.528889,100,379.37558
-106.062222,139,380.000342
-103.511111,68,380.31449
-111.984444,146,380.963998
-96.94,41,381.144909
-106.144444,78,381.494619
-105.173333,65,381.783591
-102.095556,107,382.25626
-98.32,55,382.500964
-94.1,75,382.835247
-100.866667,58,383.096319
-105.177778,84,383.478128
-99.951111,57,383.729389
-99.293333,52,383.96484
-99.111111,48,384.174919
-105.757778,82,384.543517
-104.0,93,384.953611
-107.155556,76,385.291333
-97.766667,65,385.585097
-103.388889,101,386.043589
-100.355556,120,386.577306
-102.755556,69,386.878926
-98.533333,92,387.30565
-102.344444,51,387.535976
-99.566667,43,387.734516
-101.611111,75,388.075776
-100.711111,42,388.260716
-106.066667,76,388.597677
-101.106667,89,388.994595
-103.033333,115,389.507275
-107.851111,88,389.909143
-95.8,66,390.201612
-115.331111,116,390.715823
-102.757778,71,391.034867
-106.155556,68,391.339775
-105.926667,90,391.740094
-102.682222,84,392.114911
-103.317778,93,392.530384
-119.488889,136,393.13271
-96.868889,113,393.638672
-103.744444,69,393.948001
-98.453333,73,394.26942
-103.544444,64,394.555495
-103.071111,54,394.797581
-104.944444,82,395.160548
-100.966667,55,395.404952
-101.311111,78,395.755616
-98.022222,78,396.105032
-100.311111,49,396.318895
-105.733333,97,396.754572
-101.977778,72,397.072221
-106.633333,68,397.377957
-106.788889,82,397.742958
-96.688889,98,398.182122
-98.044444,67,398.478784
-105.011111,67,398.780675
-105.057778,122,399.320675
-99.744444,84,399.695812
-97.777778,62,399.969453
-108.122222,123,400.518237
-98.94,69,400.82727
-100.38,63,401.104003
-97.244444,52,401.339571
-97.973333,54,401.574669
-102.826667,98,402.012647
-102.122222,67,402.308995
-98.506667,54,402.552214
-101.866667,75,402.885695
-109.666667,108,403.368341
-98.522222,60,403.634534
-94.266667,98,404.066553
-100.344444,72,404.390461
-96.188889,57,404.641445
-106.755556,92,405.053778
-109.622222,145,405.697038
-100.2,100,406.151817
-101.133333,81,406.512352
-97.168889,110,407.001588
-101.644444,102,407.453676
-110.811111,130,408.031596
-102.3,49,408.251924
-99.033333,83,408.624017
-99.066667,81,408.983221
-100.813333,104,409.447826
-104.511111,112,409.946084
-100.906667,68,410.257669
-102.355556,91,410.662751
-97.811111,60,410.930843
-104.244444,52,411.16029
-111.5,87,411.551371
-105.588889,84,411.922573
-102.455556,72,412.246976
-100.822222,75,412.581528
-100.633333,59,412.84586
-99.566667,57,413.097329
-111.988889,122,413.641655
-102.477778,83,414.021479
-109.533333,106,414.492908
-105.288889,77,414.839731
-103.966667,80,415.195699
-101.766667,51,415.42187
-100.177778,44,415.61948
-99.044444,75,415.957065
-94.933333,53,416.198511
-97.533333,39,416.378978
-96.322222,67,416.675999
-97.655556,79,417.029162
-100.408889,96,417.455318
-99.677778,93,417.87332
-101.564444,76,418.210242
-101.722222,47,418.423567
-106.224444,90,418.824613
-103.677778,73,419.145318
-101.366667,60,419.412457
-107.566667,82,419.781532
-103.9,68,420.080237
-96.955556,79,420.432948
-98.6,87,420.817814
-97.077778,69,421.125525
-100.784444,86,421.507072
-98.9,81,421.87372
-107.144444,68,422.171993
-102.111111,103,422.641278
-114.433333,136,423.247026
-105.866667,59,423.51051
-95.946667,66,423.802066
-97.644444,71,424.116241
-103.466667,66,424.413126
-93.6,71,424.734518
-94.766667,159,425.436029
-103.011111,75,425.769607
-102.688889,72,426.103502
-103.333333,58,426.359389
-102.277778,91,426.769176
-101.011111,63,427.045851
-93.5,114,427.560443
-104.222222,93,427.976565
-99.844444,85,428.354495
-106.944444,74,428.678176
-104.077778,82,429.046464
-108.897778,81,429.404629
-105.633333,89,429.801792
-103.222222,83,430.166861
-97.322222,87,430.558557
-99.388889,74,430.888594
-102.277778,130,431.466411
-112.522222,107,431.94049
-99.155556,84,432.315641
-101.455556,62,432.591048
-100.326667,53,432.829395
-98.955556,64,433.115647
-101.788889,76,433.452119
-97.66,85,433.830904
-98.377778,58,434.086231
-101.377778,112,434.589541
-105.406667,104,435.057057
-97.482222,55,435.304062
-103.604444,100,435.749157
-102.766667,56,435.997064
-102.477778,118,436.518353
-104.664444,108,437.001651
-95.584444,114,437.509892
-101.864444,115,438.023608
-112.144444,158,438.722018
-101.066667,77,439.068578
-99.5,81,439.427938
-96.577778,88,439.821807
-102.011111,78,440.16536
-104.444444,53,440.403964
-104.077778,62,440.676416
