#{"t_start": 1675962924.7094011, "env_id": null}
r,l,t
-397.0,313,2007.113321
-359.26,279,2009.050497
-369.2,299,2011.106691
-306.72,226,2012.672633
-341.22,268,2014.530421
-314.3207,257,2016.792382
-329.62,258,2018.574177
-333.8,252,2020.324899
-291.832549,206,2021.753088
-270.5,196,2023.10427
-430.4,353,2025.552258
-329.24,247,2027.26316
-373.48,308,2029.39492
-328.88,272,2031.269372
-385.7813,301,2033.355225
-336.86,255,2035.119021
-383.14,308,2037.246011
-280.38,207,2038.675894
-395.96,318,2040.87434
-269.36,187,2042.164586
-377.74,292,2044.184609
-393.24,311,2046.331485
-363.38,294,2048.360763
-297.1762,223,2049.903599
-386.14,309,2052.037555
-360.56,274,2053.938011
-295.14,236,2055.593616
-316.4,232,2057.202027
-305.82,233,2058.809709
-417.3,350,2061.23226
