#{"t_start": 1675256983.4436226, "env_id": null}
r,l,t
-114.334033,70,282.120665
-129.424984,78,282.392815
-140.537778,113,282.7793
-153.766211,96,283.102036
-111.451444,72,283.348972
-111.911233,84,283.632329
-134.077836,110,284.015087
-101.944444,60,284.21903
-135.688254,114,284.612863
-136.185961,113,285.004734
-114.159064,69,285.246079
-124.814589,105,285.609484
-122.190526,106,286.005646
-111.633333,71,286.24723
-169.501311,124,286.670689
-118.555556,36,286.795176
-133.349649,64,287.017761
-176.616206,137,287.491386
-108.506456,95,287.821148
-150.314971,98,288.16166
-145.48117,118,288.57631
-112.775556,70,288.817128
-161.886784,91,289.131451
-117.363989,54,289.320424
-116.96,51,289.4977
-135.453333,70,289.736715
-118.850292,122,290.168
-119.809667,83,290.448643
-111.4,80,290.723395
-121.357895,122,291.155803
-106.233289,82,291.437541
-118.388911,118,291.840761
-99.055556,54,292.02488
-98.233333,74,292.284745
-115.926667,67,292.517372
-135.937847,154,293.088536
-121.044444,88,293.395011
-151.960322,117,293.799345
-116.109942,82,294.085819
-149.061134,131,294.531498
-110.324444,134,294.990554
-108.64,83,295.276088
-133.676095,70,295.520077
-121.1702,71,295.765287
-178.636362,167,296.35344
-139.873684,81,296.637856
-118.688889,44,296.789976
-106.9,75,297.049253
-102.988889,56,297.243079
-115.366667,77,297.508183
-121.38128,108,297.882642
-119.961486,102,298.236446
-165.774053,128,298.676171
-116.612411,91,298.982477
-102.111111,48,299.148826
-159.922222,98,299.486204
-119.609474,85,299.781281
-130.12,104,300.144976
-110.627611,76,300.407805
-122.214047,103,300.767015
-111.572511,56,300.95868
-109.386667,83,301.242857
-102.190656,90,301.552161
-109.411111,60,301.76058
-110.645029,58,301.966442
-175.525744,85,302.257823
-113.303522,79,302.531513
-109.928067,108,302.904207
-187.940995,134,303.365736
-114.151967,129,303.810263
-115.834189,109,304.189953
-181.988749,110,304.569215
-121.303989,72,304.818561
-156.703533,100,305.16073
-133.517224,84,305.452436
-97.090367,67,305.682679
-148.133333,94,306.002198
-172.621267,90,306.30917
-122.787127,86,306.602345
-111.244444,72,306.853273
-110.788889,67,307.085042
-106.184211,79,307.362806
-129.42924,98,307.700603
-146.726832,88,308.009761
-103.322222,30,308.115073
-209.571967,163,308.676633
-104.677778,70,308.917052
-111.296551,56,309.11063
-115.322222,67,309.34145
-120.005756,113,309.728885
-124.3502,73,309.979146
-97.277778,49,310.153891
-223.938847,163,310.718837
-129.427193,45,310.877185
-141.909311,171,311.458864
-102.333333,63,311.679351
-171.163619,110,312.063266
-106.102222,57,312.258817
-104.092878,61,312.468151
-170.925511,171,313.067616
-252.066832,120,313.485199
-115.322222,91,313.801372
-125.763533,91,314.109223
-134.719606,101,314.457053
-108.2,71,314.698584
-197.969621,132,315.160738
-111.130181,59,315.366804
-131.280757,116,315.774532
-138.196798,103,316.129267
-106.311111,53,316.312793
-115.446211,88,316.613644
-139.674978,89,316.91448
-142.648996,110,317.298287
-129.055489,116,317.693248
-139.773684,109,318.074864
-158.238919,126,318.507984
-121.527978,90,318.815135
-131.515205,132,319.270274
-113.418129,62,319.486956
-120.886179,83,319.773666
-136.988274,100,320.119015
-127.691111,92,320.434413
-114.405219,60,320.643633
-159.168421,69,320.888305
-112.418156,66,321.112507
-143.509649,89,321.417137
-101.827978,60,321.62594
-145.439642,82,321.914322
-264.011111,108,322.278995
-237.652638,124,322.709351
-102.911111,76,322.974286
-143.282708,145,323.473104
-99.666667,58,323.674354
-140.044444,116,324.071302
-134.2692,101,324.428349
-110.223977,85,324.726895
-124.30188,97,325.062717
-112.366667,79,325.334963
-178.179611,141,325.81441
-112.366667,63,326.0325
-134.231798,141,326.521371
-112.066667,63,326.7372
-108.822222,67,326.972113
-108.544444,51,327.150348
-174.293159,69,327.385215
-104.028889,71,327.630635
-104.749833,76,327.892669
-152.416577,125,328.321065
-112.945674,39,328.456696
-132.854187,101,328.802298
-184.801753,172,329.408617
-106.427978,43,329.555192
-135.411111,93,329.870298
-121.411111,61,330.077852
-143.291858,128,330.52249
-115.470189,65,330.746022
-105.773684,59,330.954655
-124.44269,109,331.328197
-105.333333,55,331.519607
-128.509942,83,331.812916
-195.198626,236,332.630908
-116.691228,88,332.936306
-124.155556,76,333.196361
-123.908187,97,333.52885
-116.038722,77,333.794027
-129.824219,80,334.074884
-139.698895,125,334.515121
-118.183167,84,334.80495
-113.866667,78,335.07475
-106.771316,133,335.535485
-117.988889,58,335.737257
-163.613988,118,336.143205
-112.977778,42,336.289677
-136.441287,76,336.550496
-111.711111,90,336.858843
-114.866667,52,337.039882
-97.355556,22,337.118893
-106.562573,77,337.387339
-109.528067,55,337.57626
-105.565793,85,337.869938
-116.2502,108,338.242719
-106.694278,97,338.574341
-145.605359,88,338.883091
-118.521311,71,339.12673
-150.143275,86,339.42989
-113.732164,94,339.757691
-203.355704,112,340.146092
-99.825744,80,340.420632
-110.9,72,340.667294
-147.507867,125,341.101035
-111.838722,93,341.424105
-135.968474,84,341.7186
-111.736856,73,341.966114
-113.894278,103,342.319286
-161.041673,134,342.775523
-128.798553,141,343.27221
-111.561311,62,343.485826
-107.088889,87,343.786071
-118.772422,82,344.064911
-126.681463,75,344.326501
-127.983255,165,344.897247
-149.324646,133,345.358491
-117.3007,89,345.667448
-112.011111,78,345.933269
-124.5,56,346.128221
-169.4513,120,346.533989
-115.347909,76,346.794424
-140.136842,117,347.206237
-103.827611,68,347.437784
-176.587627,63,347.657924
-132.061311,73,347.903975
-105.230122,91,348.217676
-122.942167,129,348.660701
-165.231195,153,349.198036
-184.232632,134,349.664153
-131.310022,104,350.024931
-101.166667,67,350.255697
-103.733333,48,350.421583
-187.042622,66,350.645393
-128.383533,81,350.923725
-118.094864,108,351.294778
-135.162716,158,351.848129
-118.526316,81,352.130552
-120.096801,113,352.527492
-119.744444,49,352.697123
-113.0813,101,353.043478
-99.066667,67,353.276378
-106.0,44,353.426902
-180.916463,84,353.721663
-114.584211,146,354.229848
-110.207967,94,354.551553
-133.854565,143,355.049645
-106.871111,93,355.370416
-103.488889,62,355.583522
-104.696842,83,355.873804
-122.207522,69,356.107469
-129.655556,32,356.216449
-129.232878,194,356.883927
-127.129474,102,357.234893
-97.826667,52,357.413993
-109.178947,60,357.623319
-112.327978,44,357.77433
-93.939333,93,358.101586
-137.146784,50,358.276183
-119.790278,81,358.549305
-99.811111,42,358.697522
-112.661556,83,358.986608
-99.197778,76,359.248387
-114.884754,72,359.49572
-108.522222,66,359.722024
-156.420537,146,360.245324
-154.727953,127,360.679152
-118.7,84,360.969776
-113.788889,82,361.256643
-105.077778,63,361.474606
-110.511111,126,361.903347
-117.166667,69,362.139177
-112.577778,87,362.439779
-132.293765,119,362.85173
-135.913147,114,363.256009
-122.384558,114,363.657963
-137.711111,60,363.864822
-119.822222,90,364.172039
-133.911111,109,364.552634
-129.2516,113,364.941278
-117.133333,52,365.119089
-118.977253,69,365.362522
-122.511111,47,365.526393
-117.308772,63,365.747787
-118.894152,69,365.984436
-138.504671,118,366.38802
-140.989474,85,366.68613
-113.400936,65,366.911065
-122.092391,56,367.106346
-125.017047,64,367.329475
-153.345439,96,367.666836
-112.311311,57,367.864699
-127.60954,112,368.254787
-160.984153,118,368.673964
-102.672056,76,368.937724
-123.405844,105,369.29712
-131.039444,93,369.613098
-139.42968,74,369.870415
-99.028222,62,370.081158
-118.398919,64,370.304302
-132.647368,60,370.512978
-110.362222,65,370.737354
-126.257447,106,371.111758
-106.395906,51,371.28942
-121.482813,67,371.516009
